age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,split,capital_gain_topcoded,hours_iqr_outlier,high_sampling_weight,income_binary,net_capital,has_capital_gain,has_capital_loss,log_capital_gain,log_fnlwgt,age_group,hours_group,is_united_states,is_married,workclass_simplified
39,Local-gov,357962,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.788184908086349,35-44,overtime,1,0,Government
43,Private,200355,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,>50K,train,0,1,0,1,0,0,0,0.0,12.207851063207585,35-44,very_high,1,1,Private
38,Private,320451,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Unknown,<=50K,train,0,0,0,0,0,0,0,0.0,12.677487778136177,35-44,standard_40,0,1,Private
51,Local-gov,184542,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.125637777638536,45-54,standard_40,1,1,Government
43,State-gov,206927,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.240126185655026,35-44,standard_40,1,1,Government
44,Private,54310,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K,train,0,0,0,1,7298,1,0,8.895492631451633,10.902482063674697,35-44,standard_40,1,1,Private
35,Private,208165,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.246091117312481,35-44,overtime,1,0,Private
40,Private,146908,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K,train,0,0,0,1,-1902,0,1,0.0,11.897568626452735,35-44,standard_40,1,1,Private
39,Private,318416,10th,6,Separated,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.671117123486864,35-44,part_time,1,0,Private
47,Self-emp-inc,207540,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Unknown,<=50K,train,0,0,0,0,0,0,0,0.0,12.243084189495931,45-54,standard_40,0,1,Self-employed
23,Private,69911,Preschool,1,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.15499258730738,17-24,part_time,1,0,Private
26,Private,305304,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.629066555922632,25-34,standard_40,1,1,Private
25,Local-gov,295289,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.595713203291366,25-34,standard_40,1,0,Government
29,Private,275110,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,42,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.524929931573102,25-34,overtime,1,0,Private
30,Private,339773,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.736035969695092,25-34,overtime,1,0,Private
57,State-gov,399246,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,1485,40,China,<=50K,train,0,0,0,0,-1485,0,1,0.0,12.897335551960111,55-64,standard_40,0,1,Government
37,Self-emp-inc,51264,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,10.84476353710419,35-44,standard_40,1,1,Self-employed
39,Private,49020,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,United-States,>50K,train,0,0,0,1,3103,1,0,8.04044688130311,10.800004056710831,35-44,overtime,1,1,Private
37,Private,178100,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.090106084085123,35-44,standard_40,1,0,Private
45,Unknown,215943,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.28277439379355,45-54,standard_40,1,1,Unpaid/Unknown
21,Private,176178,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.07925580263451,17-24,part_time,1,0,Private
25,State-gov,180884,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.105616749205803,25-34,standard_40,1,1,Government
61,State-gov,130466,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.778875600203756,55-64,standard_40,1,0,Government
59,Private,328525,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2414,0,15,United-States,<=50K,train,0,1,0,0,2414,1,0,7.789454566086673,12.702371261415584,55-64,part_time,1,1,Private
28,Private,142712,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.868590899525786,25-34,standard_40,1,0,Private
24,Private,176321,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.08006714789506,17-24,standard_40,1,0,Private
47,Private,145041,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba,>50K,train,0,0,0,1,0,0,0,0.0,11.884778634633165,45-54,standard_40,0,1,Private
29,Private,95423,HS-grad,9,Married-AF-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.46608539812441,25-34,very_high,1,1,Private
49,Self-emp-not-inc,215096,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.278844368157166,45-54,part_time,1,0,Self-employed
41,Local-gov,177599,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.087289109540206,35-44,reduced,1,0,Government
33,Private,123920,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.727399544780592,25-34,standard_40,1,0,Private
20,Unknown,201490,Some-college,10,Never-married,Unknown,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.213499994358957,17-24,standard_40,1,0,Unpaid/Unknown
40,Private,46990,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,United-States,>50K,train,0,1,0,1,-1977,0,1,0.0,10.757711372994065,35-44,part_time,1,1,Private
32,Private,388672,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,16,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.870493652117432,25-34,part_time,1,0,Private
48,Private,149210,Bachelors,13,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,11.913116690575684,45-54,standard_40,1,0,Private
24,Private,134787,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.811458452726246,17-24,standard_40,1,0,Private
50,Private,185407,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.130314081129022,45-54,standard_40,1,1,Private
31,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.363775593564345,25-34,standard_40,1,0,Government
23,Private,41721,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,train,0,1,0,1,0,0,0,0.0,10.638783846604232,17-24,very_high,1,1,Private
35,Private,195744,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.184568070742664,35-44,standard_40,1,1,Private
50,Local-gov,96062,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.472759505212103,45-54,standard_40,1,1,Government
39,Private,215150,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.279095386176,35-44,overtime,1,0,Private
52,Private,270728,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,Cuba,<=50K,train,0,0,0,0,0,0,0,0.0,12.508873599528254,45-54,overtime,0,1,Private
44,Private,75012,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.225416710831293,35-44,very_high,1,1,Private
43,Private,206139,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.236310828590783,35-44,overtime,1,1,Private
39,Private,50700,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.83370091325064,35-44,standard_40,1,1,Private
33,Private,224258,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,>50K,train,0,0,0,1,0,0,0,0.0,12.320556912894968,25-34,standard_40,0,0,Private
31,Private,240441,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,1564,40,United-States,>50K,train,0,0,0,1,-1564,0,1,0.0,12.390234175202016,25-34,standard_40,1,0,Private
40,Self-emp-not-inc,406811,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.916106441246543,35-44,standard_40,1,1,Self-employed
28,Local-gov,34452,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.447351355378917,25-34,standard_40,1,1,Government
19,Private,361341,12th,8,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,25,Thailand,<=50K,train,0,1,0,0,0,0,0,0.0,12.79758015726583,17-24,reduced,0,0,Private
35,Private,78247,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.267638548970329,35-44,overtime,1,1,Private
44,Private,106900,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.579658451506333,35-44,very_high,1,1,Private
40,Self-emp-not-inc,165108,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,England,<=50K,train,0,0,0,0,0,0,0,0.0,12.014361140839188,35-44,standard_40,0,1,Self-employed
20,Private,406641,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.91568847046399,17-24,reduced,1,0,Private
55,Private,171467,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,48,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.052151939256971,55-64,overtime,1,0,Private
30,Private,341187,7th-8th,4,Separated,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.740188923992905,25-34,reduced,1,0,Private
38,Private,119177,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,train,0,1,0,1,0,0,0,0.0,11.688373452821011,35-44,very_high,1,1,Private
75,Private,104896,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2653,0,20,United-States,<=50K,train,0,1,0,0,2653,1,0,7.8838232148921525,11.560734195310044,65+,part_time,1,1,Private
17,Private,342752,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.744765350121485,17-24,part_time,1,0,Private
79,Unknown,76641,Masters,14,Married-civ-spouse,Unknown,Husband,White,Male,20051,0,40,Poland,>50K,train,0,0,0,1,20051,1,0,9.906084178383393,11.24690050833765,65+,standard_40,0,1,Unpaid/Unknown
20,Private,47541,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,10.769368809865203,17-24,reduced,1,0,Private
25,Private,233461,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.360774601947995,25-34,reduced,1,0,Private
27,Private,303954,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.624634943115593,25-34,overtime,1,1,Private
19,Private,163015,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.001603634480773,17-24,part_time,1,0,Private
21,Private,75763,Some-college,10,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.235378524776632,17-24,standard_40,1,1,Private
19,Private,43003,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,10.669048413605118,17-24,part_time,1,0,Private
42,Private,328239,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.701500327116067,35-44,standard_40,1,0,Private
28,Private,130856,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.781860402897301,25-34,standard_40,1,1,Private
47,Self-emp-not-inc,190072,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Iran,>50K,train,0,0,0,1,0,0,0,0.0,12.155163487878974,45-54,standard_40,0,1,Self-employed
59,Private,170148,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.044429802744576,55-64,reduced,1,0,Private
50,Private,104501,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,11.556961488959839,45-54,standard_40,1,1,Private
48,Self-emp-inc,213140,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.26970919751584,45-54,very_high,1,1,Self-employed
33,Local-gov,175509,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.075451300321737,25-34,standard_40,1,1,Government
27,Private,173611,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.064578203243368,25-34,standard_40,1,0,Private
45,Private,148995,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,30,United-States,>50K,train,1,1,0,1,99999,1,0,11.512925464970229,11.911674738929662,45-54,reduced,1,0,Private
24,Private,64520,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.074746031189092,17-24,standard_40,1,0,Private
31,Private,139822,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,11.848132615993713,25-34,standard_40,1,1,Private
24,Private,258700,5th-6th,3,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,Mexico,<=50K,train,0,0,0,0,0,0,0,0.0,12.463428233647901,17-24,standard_40,0,0,Private
29,Private,34796,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.457286455149985,25-34,standard_40,1,0,Private
24,Private,124963,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.735780974804474,17-24,reduced,1,0,Private
24,Private,65743,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.093523691123192,17-24,reduced,1,0,Private
28,Private,161087,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,45,Jamaica,<=50K,train,0,0,0,0,0,0,0,0.0,11.989706078494988,25-34,overtime,0,0,Private
63,Unknown,424591,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.95888398681143,55-64,standard_40,1,1,Unpaid/Unknown
36,Federal-gov,203836,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.225075933832201,35-44,overtime,1,1,Government
58,State-gov,110199,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.610052175700952,55-64,standard_40,1,1,Government
51,Private,316059,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.663687347963094,45-54,standard_40,1,0,Private
42,Private,255667,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.451635006791545,35-44,overtime,1,1,Private
39,Private,193689,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.174014221836284,35-44,standard_40,1,1,Private
26,Private,60722,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.014077817963646,25-34,standard_40,1,0,Private
39,Private,187847,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.143388404152784,35-44,standard_40,1,0,Private
28,Private,233275,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.359977580879017,25-34,overtime,1,0,Private
51,Private,215404,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,15024,0,40,United-States,>50K,train,0,0,0,1,15024,1,0,9.617470759403409,12.280275256062685,45-54,standard_40,1,1,Private
45,Private,201865,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.215359389921906,45-54,standard_40,1,1,Private
45,Private,118889,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.685953974852591,45-54,standard_40,1,1,Private
23,State-gov,368739,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.817847067624381,17-24,standard_40,1,0,Government
38,Private,123833,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,1408,40,United-States,<=50K,train,0,0,0,0,-1408,0,1,0.0,11.726697238037431,35-44,standard_40,1,0,Private
38,Private,171344,11th,7,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,36,Mexico,<=50K,train,0,0,0,0,0,0,0,0.0,12.051434346836157,35-44,standard_40,0,1,Private
39,Private,153976,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.944558519592496,35-44,standard_40,1,1,Private
52,Private,374883,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.83437192376579,45-54,overtime,1,0,Private
17,Private,167658,12th,8,Never-married,Sales,Own-child,White,Female,0,0,6,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.029687433722193,17-24,part_time,1,0,Private
31,Private,348504,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.76140785628209,25-34,overtime,1,1,Private
22,Private,258509,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,24,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.462689656901922,17-24,reduced,1,0,Private
47,State-gov,108890,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1831,0,38,United-States,<=50K,train,0,0,0,0,1831,1,0,7.513163545234075,11.598102660877696,45-54,standard_40,1,0,Government
28,Private,188236,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.145457086172675,25-34,standard_40,1,0,Private
30,Unknown,355571,HS-grad,9,Never-married,Unknown,Unmarried,Black,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.781483039364238,25-34,standard_40,1,0,Unpaid/Unknown
41,Private,425049,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.959962088045504,35-44,overtime,1,1,Private
29,Private,142555,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,42,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.8674901839496,25-34,overtime,1,0,Private
42,Self-emp-not-inc,29320,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,60,United-States,>50K,train,0,1,0,1,0,0,0,0.0,10.286059261830983,35-44,very_high,1,0,Self-employed
