age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,split,capital_gain_topcoded,hours_iqr_outlier,high_sampling_weight,income_binary,net_capital,has_capital_gain,has_capital_loss,log_capital_gain,log_fnlwgt,age_group,hours_group,is_united_states,is_married,workclass_simplified,workclass_code,education_code,marital_status_code,occupation_code,relationship_code,race_code,sex_code,native_country_code,age_group_code,hours_group_code,workclass_simplified_code,age_z,education_num_z,hours_per_week_z,log_capital_gain_z,log_fnlwgt_z,net_capital_z
38,Private,128033,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.76005113262968,35-44,very_high,1,1,Private,3,15,2,11,0,4,1,38,2,4,1,-0.04722112886492559,-0.030615176983380503,1.5797935503869598,-0.2980141118316148,-0.35348913016302785,-0.13268256725509925
20,Private,177287,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.085530807876683,17-24,standard_40,1,0,Private,3,11,4,11,1,4,0,38,0,3,1,-1.3602401908322292,-0.4196853759132791,-0.19571337851696868,-0.2980141118316148,0.16254513565941023,-0.13268256725509925
44,Private,197344,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.192708745072041,35-44,overtime,1,0,Private,3,11,4,5,1,4,1,38,2,0,1,0.3904518917908423,-0.4196853759132791,0.7727449463397196,-0.2980141118316148,0.3324712242577156,-0.13268256725509925
45,Private,285858,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.563253961241077,45-54,standard_40,1,1,Private,3,9,2,13,0,4,1,38,3,3,1,0.46339739523347023,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.9199550001177448,-0.13268256725509925
27,Self-emp-inc,193868,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.174937952224319,25-34,overtime,1,0,Self-employed,4,11,4,11,1,4,1,38,1,0,2,-0.8496216667338333,-0.4196853759132791,0.7727449463397196,-0.2980141118316148,0.30429638343763155,-0.13268256725509925
18,Private,232082,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.35485034528878,17-24,standard_40,1,0,Private,3,11,4,6,3,4,1,38,0,3,1,-1.5061311977174852,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.5895398770503156,-0.13268256725509925
38,Private,27408,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.218626705595922,35-44,overtime,1,0,Private,3,11,0,2,4,4,1,38,2,0,1,-0.04722112886492559,-0.4196853759132791,0.7727449463397196,-0.2980141118316148,-2.7973523972671774,-0.13268256725509925
45,Private,247043,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.417321737397309,45-54,overtime,1,1,Private,3,1,2,2,0,4,1,38,3,0,1,0.46339739523347023,-1.1978257737730762,0.1271060631019274,-0.2980141118316148,0.6885856283316081,-0.13268256725509925
27,Local-gov,162404,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Male,2174,0,40,United-States,<=50K,train,0,0,0,0,2174,1,0,7.684783943522785,11.997848494413109,25-34,standard_40,1,0,Government,1,11,4,10,1,2,1,38,1,3,0,-0.8496216667338333,-0.4196853759132791,-0.03430365770752064,2.8436122615345294,0.02352853433261181,0.15805030616437477
64,Private,236341,5th-6th,3,Widowed,Other-service,Not-in-family,Black,Female,0,0,16,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.3730351875419,55-64,part_time,1,0,Private,3,4,6,7,1,2,0,38,4,1,1,1.8493619606434017,-2.7541065694926705,-1.9712203074208972,-0.2980141118316148,0.6183711756991925,-0.13268256725509925
66,Local-gov,179285,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3432,0,20,United-States,<=50K,train,0,1,0,0,3432,1,0,8.141189793457691,12.096737575116936,65+,part_time,1,1,Government,1,11,2,3,0,4,1,38,5,1,0,1.9952529675286579,-0.4196853759132791,-1.648400865802001,3.0301961220115228,0.18031299136554083,0.3262848759719637
34,Private,30433,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.32331568348006,25-34,reduced,1,0,Private,3,9,4,11,1,4,0,38,1,2,1,-0.3390031426354375,1.1365954198063153,-0.43782795973114075,-0.2980141118316148,-2.6313724484388987,-0.13268256725509925
45,Self-emp-not-inc,102771,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,11.540268221361936,45-54,standard_40,1,1,Self-employed,5,9,2,13,0,4,1,38,3,3,2,0.46339739523347023,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-0.7019456449063793,-0.13268256725509925
42,Self-emp-not-inc,221172,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.306700479697387,35-44,standard_40,1,0,Self-employed,5,11,0,2,1,4,1,38,2,3,2,0.24456088490558633,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.5132003006357596,-0.13268256725509925
32,Private,108116,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,>50K,train,0,1,0,1,-1902,0,1,0.0,11.590969253057594,25-34,very_high,1,1,Private,3,9,2,3,0,4,1,38,1,4,1,-0.4848941495206935,1.1365954198063153,1.5797935503869598,-0.2980141118316148,-0.6215613024811456,-0.38704039855401356
26,Private,375499,10th,6,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.836013750186327,25-34,part_time,1,0,Private,3,0,4,0,1,2,1,38,1,1,1,-0.9225671701764613,-1.5868959727029748,-1.648400865802001,-0.2980141118316148,1.352404114881758,-0.13268256725509925
27,Private,178688,Assoc-voc,11,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.09340214357298,25-34,standard_40,1,0,Private,3,8,4,2,2,4,1,38,1,3,1,-0.8496216667338333,0.35845502194651807,-0.03430365770752064,-0.2980141118316148,0.1750248056541592,-0.13268256725509925
21,Private,276709,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.530725305346044,17-24,standard_40,1,0,Private,3,15,4,11,2,4,0,38,0,3,1,-1.2872946873896012,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.8683821913079605,-0.13268256725509925
23,Unknown,238087,Some-college,10,Never-married,Unknown,Own-child,White,Male,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.380395632212862,17-24,reduced,1,0,Unpaid/Unknown,7,15,4,14,3,4,1,38,0,2,3,-1.1414036805043453,-0.030615176983380503,-0.8413522617547609,-0.2980141118316148,0.6300408495706068,-0.13268256725509925
47,Private,84790,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.347944684072116,45-54,standard_40,1,1,Private,3,15,2,2,0,4,1,38,3,3,1,0.6092884021187263,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-1.0068664830214171,-0.13268256725509925
20,State-gov,37482,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.531642775838547,17-24,standard_40,1,0,Government,6,15,4,0,3,4,0,38,0,3,0,-1.3602401908322292,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-2.3010786502945075,-0.13268256725509925
46,State-gov,178686,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.09339095087957,45-54,standard_40,1,1,Government,6,9,2,9,0,4,1,38,3,3,0,0.5363428986760982,1.1365954198063153,-0.19571337851696868,-0.2980141118316148,0.17500706011191547,-0.13268256725509925
35,Unknown,153926,HS-grad,9,Married-civ-spouse,Unknown,Wife,Black,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.94423374303591,35-44,standard_40,1,1,Unpaid/Unknown,7,11,2,14,5,2,0,38,2,3,3,-0.2660576391928095,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-0.06147538747353126,-0.13268256725509925
55,Private,110748,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,>50K,train,0,0,0,1,-1887,0,1,0.0,11.615021658521245,55-64,standard_40,1,1,Private,3,9,2,3,0,4,1,38,4,3,1,1.19285242965975,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-0.5834272304065079,-0.3850344219664827
28,Private,116613,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,24,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.666624614301504,25-34,reduced,1,0,Private,3,15,4,12,3,4,0,38,1,2,1,-0.7766761632912054,-0.030615176983380503,-1.325581424183105,-0.2980141118316148,-0.5016129254729496,-0.13268256725509925
21,Private,108687,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.596236671431082,17-24,standard_40,1,0,Private,3,15,4,11,3,4,0,38,0,3,1,-1.2872946873896012,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-0.6132100333240775,-0.13268256725509925
36,Private,365739,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.809677977428624,35-44,standard_40,1,0,Private,3,11,4,6,1,4,1,38,2,3,1,-0.19311213575018155,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.3106498604891472,-0.13268256725509925
29,Private,195284,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K,train,0,1,0,1,0,0,0,0.0,12.182215308999607,25-34,very_high,1,0,Private,3,10,0,9,1,4,0,38,1,4,1,-0.7037306598485774,2.303806016596011,1.5797935503869598,-0.2980141118316148,0.3158343249629022,-0.13268256725509925
38,Private,125933,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Unknown,>50K,train,0,0,0,1,0,0,0,0.0,11.743513239173671,35-44,standard_40,0,1,Private,3,9,2,3,0,4,1,39,2,3,1,-0.04722112886492559,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,-0.3797092611169652,-0.13268256725509925
37,Private,140854,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,train,0,0,0,1,0,0,0,0.0,11.855486271431996,35-44,overtime,1,1,Private,3,9,2,3,0,4,1,38,2,0,1,-0.12016663230755356,1.1365954198063153,0.7727449463397196,-0.2980141118316148,-0.20218075200349517,-0.13268256725509925
81,Self-emp-not-inc,193237,1st-4th,2,Widowed,Sales,Other-relative,White,Male,0,0,45,Mexico,<=50K,train,0,0,0,0,0,0,0,0.0,12.17167786879073,65+,overtime,0,0,Self-employed,5,3,6,11,2,4,1,25,5,0,2,3.0894355191680773,-3.143176768422569,0.36922064431609947,-0.2980141118316148,0.2991276589699829,-0.13268256725509925
41,Private,46870,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,10.755154426298283,35-44,standard_40,1,0,Private,3,15,0,3,1,4,0,38,2,3,1,0.17161538146295835,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-1.9467103771904457,-0.13268256725509925
29,Private,351324,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.769466999968946,25-34,standard_40,1,0,Private,3,9,4,11,3,4,0,38,1,3,1,-0.7037306598485774,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,1.2468970555999932,-0.13268256725509925
30,Self-emp-not-inc,189265,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.150908711979664,25-34,standard_40,1,0,Self-employed,5,7,0,0,1,4,0,38,1,3,2,-0.6307851564059495,0.7475252208764167,-0.03430365770752064,-0.2980141118316148,0.2661990388384294,-0.13268256725509925
25,Private,236564,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.373978290589768,25-34,standard_40,1,0,Private,3,11,4,0,1,4,1,38,1,3,1,-0.9955126736190893,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,0.6198664257129832,-0.13268256725509925
42,Federal-gov,557644,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,train,0,0,1,0,0,0,0,0.0,13.23147783818505,35-44,standard_40,1,0,Government,0,11,4,0,4,4,0,38,2,3,0,0.24456088490558633,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.9793957086108982,-0.13268256725509925
30,Private,374454,HS-grad,9,Divorced,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.833226914505977,25-34,standard_40,1,0,Private,3,11,0,13,3,2,1,38,1,3,1,-0.6307851564059495,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.3479857047208597,-0.13268256725509925
65,Unknown,160654,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,20,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,11.987014487620211,65+,part_time,1,1,Unpaid/Unknown,7,11,2,14,0,4,1,38,5,1,3,1.9223074640860298,-0.4196853759132791,-1.648400865802001,-0.2980141118316148,0.006351674557740781,-0.13268256725509925
18,Private,122775,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.71811683585493,17-24,reduced,1,0,Private,3,11,4,7,3,4,1,38,0,2,1,-1.5061311977174852,-0.4196853759132791,-0.43782795973114075,-0.2980141118316148,-0.41997418497487243,-0.13268256725509925
26,Private,214413,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Male,6497,0,48,United-States,<=50K,train,0,0,0,0,6497,1,0,8.779249716229046,12.275664004554391,25-34,overtime,1,0,Private,3,1,4,6,4,4,1,38,1,0,1,-0.9225671701764613,-1.1978257737730762,0.6113352255302715,3.2910422168267206,0.463993281328094,0.7361727586907714
30,Private,329425,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.705107025001166,25-34,overtime,1,0,Private,3,15,4,10,3,4,1,38,1,0,1,-0.6307851564059495,-0.030615176983380503,0.6113352255302715,-0.2980141118316148,1.1448570360330415,-0.13268256725509925
61,Private,178312,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.09129571201782,55-64,overtime,1,1,Private,3,7,2,3,0,4,1,38,4,0,1,1.630525450315518,0.7475252208764167,0.1271060631019274,-0.2980141118316148,0.17168514747044078,-0.13268256725509925
21,Private,241951,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.396494638357996,17-24,overtime,1,0,Private,3,11,4,6,1,4,1,38,0,0,1,-1.2872946873896012,-0.4196853759132791,0.36922064431609947,-0.2980141118316148,0.6555651432466126,-0.13268256725509925
53,Private,130143,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.77639680870695,45-54,overtime,1,1,Private,3,11,2,6,0,4,1,38,3,0,1,1.046961422774494,-0.4196853759132791,0.6113352255302715,-0.2980141118316148,-0.3275737517373113,-0.13268256725509925
41,Self-emp-inc,114580,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2415,55,United-States,>50K,train,0,1,0,1,-2415,0,1,0.0,11.649037275451104,35-44,very_high,1,1,Self-employed,4,14,2,3,5,4,0,38,2,4,2,0.17161538146295835,1.9147358176661124,1.1762692483633397,-0.2980141118316148,-0.5294969077355889,-0.4556447978475693
43,Self-emp-inc,130126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K,train,0,0,0,1,15024,1,0,9.617470759403409,11.77626617563585,35-44,overtime,1,1,Self-employed,4,15,2,3,0,4,1,38,2,0,2,0.3175063883482143,-0.030615176983380503,0.36922064431609947,3.6337164358158747,-0.3277808649491763,1.8765035828158199
60,Private,399387,7th-8th,4,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,15,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.897688654444888,55-64,part_time,1,0,Private,3,5,5,8,4,2,0,38,4,1,1,1.55757994687289,-2.365036370562772,-2.051925167825621,-0.2980141118316148,1.450187068347541,-0.13268256725509925
47,Private,163814,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.006493021299939,45-54,standard_40,1,1,Private,3,0,2,2,0,4,1,38,3,3,1,0.6092884021187263,-1.5868959727029748,-0.03430365770752064,-0.2980141118316148,0.037234066274175075,-0.13268256725509925
48,Private,69586,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.150333047267459,45-54,standard_40,1,0,Private,3,15,0,0,1,2,1,38,3,3,1,0.6822339055613542,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,-1.3201713793688599,-0.13268256725509925
32,Private,237903,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.379622509937004,25-34,standard_40,1,0,Private,3,9,4,9,4,4,0,38,1,3,1,-0.4848941495206935,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.6288150968850963,-0.13268256725509925
25,Unknown,219897,Masters,14,Never-married,Unknown,Not-in-family,White,Female,0,0,35,Canada,<=50K,train,0,0,0,0,0,0,0,0.0,12.300919081458291,25-34,reduced,0,0,Unpaid/Unknown,7,12,4,14,1,4,0,1,1,2,3,-0.9955126736190893,1.5256656187362139,-0.43782795973114075,-0.2980141118316148,0.5040341381296836,-0.13268256725509925
31,Private,243165,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.401499616669271,25-34,standard_40,1,0,Private,3,9,4,9,4,4,1,38,1,3,1,-0.5578396529633214,1.1365954198063153,-0.03430365770752064,-0.2980141118316148,0.6635003247793952,-0.13268256725509925
33,State-gov,173806,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,12.065700767181882,25-34,reduced,1,0,Government,6,12,4,9,1,4,1,38,1,2,0,-0.4119486460780655,1.5256656187362139,-0.8413522617547609,-0.2980141118316148,0.13110544443013436,-0.13268256725509925
27,Self-emp-not-inc,65308,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.086885131188605,25-34,overtime,1,1,Self-employed,5,11,2,4,0,4,1,38,1,0,2,-0.8496216667338333,-0.4196853759132791,0.7727449463397196,-0.2980141118316148,-1.420765368123666,-0.13268256725509925
44,Private,408531,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.920325525587456,35-44,standard_40,1,0,Private,3,11,0,0,4,4,0,38,2,3,1,0.3904518917908423,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,1.486076870596199,-0.13268256725509925
44,Private,235786,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,45,United-States,>50K,train,0,0,0,1,7298,1,0,8.895492631451633,12.370684134098267,35-44,overtime,1,1,Private,3,15,2,9,0,4,1,38,2,0,1,0.3904518917908423,-0.030615176983380503,0.36922064431609947,3.3385636319847944,0.6146436798524132,0.8432919084649199
37,Private,314963,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,12.660213625562374,35-44,standard_40,1,1,Private,3,15,2,6,0,4,1,38,2,3,1,-0.12016663230755356,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,1.073680449040046,-0.13268256725509925
34,Private,81206,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.30475672933072,25-34,standard_40,1,0,Private,3,11,0,5,1,2,1,38,1,3,1,-0.3390031426354375,-0.4196853759132791,-0.03430365770752064,-0.2980141118316148,-1.0753391595424207,-0.13268256725509925
51,Federal-gov,293196,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,train,0,0,0,1,0,0,0,0.0,12.588600017018685,45-54,standard_40,1,1,Government,0,15,2,9,0,4,1,38,3,3,0,0.9010704158892381,-0.030615176983380503,-0.03430365770752064,-0.2980141118316148,0.9601401000775697,-0.13268256725509925
51,Private,95329,Masters,14,Divorced,Protective-serv,Unmarried,White,Male,0,0,40,United-States,<=50K,train,0,0,0,0,0,0,0,0.0,11.465099835487624,45-54,standard_40,1,0,Private,3,12,0,10,4,4,1,38,3,3,1,0.9010704158892381,1.5256656187362139,-0.03430365770752064,-0.2980141118316148,-0.8211219430524043,-0.13268256725509925
25,Local-gov,45474,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,train,0,1,0,0,0,0,0,0.0,10.724918003386323,25-34,very_high,1,1,Government,1,9,2,9,0,4,1,38,1,4,0,-0.9955126736190893,1.1365954198063153,1.5797935503869598,-0.2980141118316148,-1.9946489475070994,-0.13268256725509925
25,Private,372728,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,24,Jamaica,<=50K,train,0,1,0,0,0,0,0,0.0,12.82860689301177,25-34,reduced,0,0,Private,3,9,4,7,1,2,0,22,1,2,1,-0.9955126736190893,1.1365954198063153,-1.325581424183105,-0.2980141118316148,1.3406608559479294,-0.13268256725509925
